,e_serial_p0,Direction_p0,e_high_p0,e_low_p0,e_close_p0,e_serial_p1,Direction_p1,e_high_p1,e_low_p1,e_close_p1,e_serial_p2,Direction_p2,e_high_p2,e_low_p2,e_close_p2,e_serial_p3,Direction_p3,e_high_p3,e_low_p3,e_close_p3,e_serial_p4,Direction_p4,e_high_p4,e_low_p4,e_close_p4,e_serial_p5,Direction_p5,e_high_p5,e_low_p5,e_close_p5,w0,w1,w2,w3,w4,w5,c_serial,c_high,c_low,c_close,c_time
32,495,Bear,1.3982,1.3964,1.3977,510,Bull,1.3949,1.3935,1.3939,514,Bear,1.3983,1.3967,1.3974,531,Bull,1.3898,1.3886,1.3897,537,Bear,1.3933,1.3909,1.3921,545,Bull,1.3898,1.3876,1.3896,2021-07-29 22:00:00,2021-07-30 13:00:00,2021-07-30 17:00:00,2021-08-02 10:00:00,2021-08-02 16:00:00,2021-08-03 00:00:00,557,1.3905,1.3893,1.3895,2021-08-03 12:00:00
33,495,Bear,1.3982,1.3964,1.3977,510,Bull,1.3949,1.3935,1.3939,514,Bear,1.3983,1.3967,1.3974,675,Bull,1.3844,1.3836,1.3843,681,Bear,1.3872,1.3852,1.3864,689,Bull,1.3841,1.3828,1.3833,2021-07-29 22:00:00,2021-07-30 13:00:00,2021-07-30 17:00:00,2021-08-10 10:00:00,2021-08-10 16:00:00,2021-08-11 00:00:00,694,1.3846,1.3838,1.3842,2021-08-11 05:00:00
34,514,Bear,1.3983,1.3967,1.3974,545,Bull,1.3898,1.3876,1.3896,590,Bear,1.3958,1.3934,1.3949,675,Bull,1.3844,1.3836,1.3843,681,Bear,1.3872,1.3852,1.3864,689,Bull,1.3841,1.3828,1.3833,2021-07-30 17:00:00,2021-08-03 00:00:00,2021-08-04 21:00:00,2021-08-10 10:00:00,2021-08-10 16:00:00,2021-08-11 00:00:00,694,1.3846,1.3838,1.3842,2021-08-11 05:00:00
35,514,Bear,1.3983,1.3967,1.3974,545,Bull,1.3898,1.3876,1.3896,590,Bear,1.3958,1.3934,1.3949,675,Bull,1.3844,1.3836,1.3843,681,Bear,1.3872,1.3852,1.3864,707,Bull,1.382,1.3803,1.3817,2021-07-30 17:00:00,2021-08-03 00:00:00,2021-08-04 21:00:00,2021-08-10 10:00:00,2021-08-10 16:00:00,2021-08-11 18:00:00,709,1.3876,1.3827,1.386,2021-08-11 20:00:00
36,590,Bear,1.3958,1.3934,1.3949,707,Bull,1.382,1.3803,1.3817,714,Bear,1.3888,1.3875,1.3877,809,Bull,1.3746,1.3726,1.3727,835,Bear,1.3786,1.3749,1.3762,878,Bull,1.3636,1.3602,1.363,2021-08-04 21:00:00,2021-08-11 18:00:00,2021-08-12 01:00:00,2021-08-18 00:00:00,2021-08-19 02:00:00,2021-08-20 21:00:00,890,1.3655,1.3642,1.3649,2021-08-23 09:00:00
37,878,Bull,1.3636,1.3602,1.363,961,Bear,1.3768,1.3759,1.3761,985,Bull,1.37,1.368,1.3682,1105,Bear,1.3845,1.3835,1.3844,1115,Bull,1.3839,1.3818,1.3819,1123,Bear,1.3892,1.3879,1.3879,2021-08-20 21:00:00,2021-08-26 08:00:00,2021-08-27 08:00:00,2021-09-03 08:00:00,2021-09-03 18:00:00,2021-09-04 02:00:00,1125,1.387,1.3858,1.3867,2021-09-04 04:00:00
38,878,Bull,1.3636,1.3602,1.363,1047,Bear,1.3808,1.3761,1.3761,1059,Bull,1.3742,1.3731,1.3736,1105,Bear,1.3845,1.3835,1.3844,1115,Bull,1.3839,1.3818,1.3819,1123,Bear,1.3892,1.3879,1.3879,2021-08-20 21:00:00,2021-08-31 22:00:00,2021-09-01 10:00:00,2021-09-03 08:00:00,2021-09-03 18:00:00,2021-09-04 02:00:00,1125,1.387,1.3858,1.3867,2021-09-04 04:00:00
39,985,Bull,1.37,1.368,1.3682,1047,Bear,1.3808,1.3761,1.3761,1059,Bull,1.3742,1.3731,1.3736,1105,Bear,1.3845,1.3835,1.3844,1115,Bull,1.3839,1.3818,1.3819,1123,Bear,1.3892,1.3879,1.3879,2021-08-27 08:00:00,2021-08-31 22:00:00,2021-09-01 10:00:00,2021-09-03 08:00:00,2021-09-03 18:00:00,2021-09-04 02:00:00,1125,1.387,1.3858,1.3867,2021-09-04 04:00:00
40,1286,Bear,1.3913,1.3876,1.388,1299,Bull,1.3805,1.3793,1.3797,1311,Bear,1.3854,1.3819,1.383,1386,Bull,1.3662,1.3641,1.3656,1401,Bear,1.3693,1.3679,1.3685,1430,Bull,1.3639,1.3616,1.3634,2021-09-14 21:00:00,2021-09-15 10:00:00,2021-09-15 22:00:00,2021-09-21 01:00:00,2021-09-21 16:00:00,2021-09-22 21:00:00,1432,1.3669,1.3643,1.3668,2021-09-22 23:00:00
41,1286,Bear,1.3913,1.3876,1.388,1335,Bull,1.3778,1.3764,1.3768,1353,Bear,1.3813,1.3786,1.3795,1386,Bull,1.3662,1.3641,1.3656,1401,Bear,1.3693,1.3679,1.3685,1430,Bull,1.3639,1.3616,1.3634,2021-09-14 21:00:00,2021-09-16 22:00:00,2021-09-17 16:00:00,2021-09-21 01:00:00,2021-09-21 16:00:00,2021-09-22 21:00:00,1432,1.3669,1.3643,1.3668,2021-09-22 23:00:00
42,1311,Bear,1.3854,1.3819,1.383,1335,Bull,1.3778,1.3764,1.3768,1353,Bear,1.3813,1.3786,1.3795,1386,Bull,1.3662,1.3641,1.3656,1401,Bear,1.3693,1.3679,1.3685,1430,Bull,1.3639,1.3616,1.3634,2021-09-15 22:00:00,2021-09-16 22:00:00,2021-09-17 16:00:00,2021-09-21 01:00:00,2021-09-21 16:00:00,2021-09-22 21:00:00,1432,1.3669,1.3643,1.3668,2021-09-22 23:00:00
43,1286,Bear,1.3913,1.3876,1.388,1299,Bull,1.3805,1.3793,1.3797,1311,Bear,1.3854,1.3819,1.383,1386,Bull,1.3662,1.3641,1.3656,1401,Bear,1.3693,1.3679,1.3685,1436,Bull,1.3649,1.361,1.3619,2021-09-14 21:00:00,2021-09-15 10:00:00,2021-09-15 22:00:00,2021-09-21 01:00:00,2021-09-21 16:00:00,2021-09-23 03:00:00,1448,1.3658,1.3644,1.3656,2021-09-23 15:00:00
